date,merchant,description,amount,category,profile,bank,currency
2026-09-23,Scholarship Payment,Direct deposit from Scholarship Payment,1400.72,Income,Student,Scotiabank,CAD
2026-09-23,Tim Hortons,Scotiabank card transaction at Tim Hortons,-17.16,Coffee,Student,Scotiabank,CAD
2026-09-24,Best Buy,Scotiabank card transaction at Best Buy,-208.95,Shopping,Student,Scotiabank,CAD
2026-09-24,Payroll Deposit,Direct deposit from Payroll Deposit,857.75,Income,Student,Scotiabank,CAD
2026-09-26,Second Cup,Second Cup debit transaction,-5.2,Coffee,Student,Scotiabank,CAD
2026-10-02,Starbucks,Scotiabank card transaction at Starbucks,-4.32,Coffee,Student,Scotiabank,CAD
2026-10-03,Chipotle,Chipotle debit transaction,-48.39,Dining,Student,Scotiabank,CAD
2026-10-07,Uber,Uber purchase,-30.96,Transportation,Student,Scotiabank,CAD
2026-10-08,Tim Hortons,Tim Hortons purchase,-5.98,Coffee,Student,Scotiabank,CAD
2026-10-10,Second Cup,Second Cup purchase,-5.65,Coffee,Student,Scotiabank,CAD
2026-10-13,Chipotle,Chipotle purchase,-34.57,Dining,Student,Scotiabank,CAD
2026-10-13,Chipotle,Chipotle purchase,-37.7,Dining,Student,Scotiabank,CAD
2026-10-14,Uniqlo,Uniqlo debit transaction,-25.79,Shopping,Student,Scotiabank,CAD
2026-10-15,Spotify,Spotify purchase,-8.45,Subscriptions,Student,Scotiabank,CAD
2026-10-18,Presto,Presto purchase,-80.92,Transportation,Student,Scotiabank,CAD
2026-10-19,Metro,Groceries payment - Metro,-69.09,Groceries,Student,Scotiabank,CAD
2026-10-19,Starbucks,Starbucks purchase,-5.78,Coffee,Student,Scotiabank,CAD
2026-10-20,No Frills,No Frills debit transaction,-99.76,Groceries,Student,Scotiabank,CAD
2026-10-25,Chipotle,Chipotle purchase,-51.6,Dining,Student,Scotiabank,CAD
2026-10-29,H&M,H&M purchase,-47.86,Shopping,Student,Scotiabank,CAD
2026-10-30,H&M,H&M purchase,-67.12,Shopping,Student,Scotiabank,CAD
2026-10-30,Tim Hortons,Scotiabank card transaction at Tim Hortons,-9.47,Coffee,Student,Scotiabank,CAD
2026-11-01,Payroll Deposit,Payroll Deposit income deposit,1876.32,Income,Student,Scotiabank,CAD
2026-11-01,Subway,Subway purchase,-11.19,Dining,Student,Scotiabank,CAD
2026-11-02,Walmart Grocery,Walmart Grocery debit transaction,-29.67,Groceries,Student,Scotiabank,CAD
2026-11-03,Presto,Presto purchase,-48.99,Transportation,Student,Scotiabank,CAD
2026-11-09,Scholarship Payment,Direct deposit from Scholarship Payment,1898.51,Income,Student,Scotiabank,CAD
2026-11-09,Uber,Uber purchase,-13.19,Transportation,Student,Scotiabank,CAD
2026-11-10,Amazon Prime,Subscriptions payment - Amazon Prime,-13.93,Subscriptions,Student,Scotiabank,CAD
2026-11-12,H&M,H&M debit transaction,-88.63,Shopping,Student,Scotiabank,CAD
2026-11-13,Pearson Education,Pearson Education debit transaction,-200.93,Education,Student,Scotiabank,CAD
2026-11-14,Netflix,Scotiabank card transaction at Netflix,-10.0,Subscriptions,Student,Scotiabank,CAD
2026-11-15,Spotify,Subscriptions payment - Spotify,-15.69,Subscriptions,Student,Scotiabank,CAD
2026-11-16,Tim Hortons,Coffee payment - Tim Hortons,-15.15,Coffee,Student,Scotiabank,CAD
2026-11-16,Walmart Grocery,Walmart Grocery debit transaction,-45.59,Groceries,Student,Scotiabank,CAD
2026-11-17,Payroll Deposit,Payroll Deposit income deposit,1374.86,Income,Student,Scotiabank,CAD
2026-11-17,Tim Hortons,Tim Hortons debit transaction,-13.1,Coffee,Student,Scotiabank,CAD
2026-11-18,Subway,Dining payment - Subway,-40.69,Dining,Student,Scotiabank,CAD
2026-11-18,Uber Eats,Dining payment - Uber Eats,-12.35,Dining,Student,Scotiabank,CAD
2026-11-19,Tim Hortons,Tim Hortons debit transaction,-12.48,Coffee,Student,Scotiabank,CAD
2026-11-21,Scholarship Payment,Scholarship Payment income deposit,1124.22,Income,Student,Scotiabank,CAD
2026-12-01,Payroll Deposit,Direct deposit from Payroll Deposit,764.99,Income,Student,Scotiabank,CAD
2026-12-02,Best Buy,Best Buy debit transaction,-159.67,Shopping,Student,Scotiabank,CAD
2026-12-02,Campus Bookstore,Campus Bookstore debit transaction,-119.29,Education,Student,Scotiabank,CAD
2026-12-02,Pearson Education,Scotiabank card transaction at Pearson Education,-100.18,Education,Student,Scotiabank,CAD
2026-12-05,No Frills,Groceries payment - No Frills,-66.83,Groceries,Student,Scotiabank,CAD
2026-12-06,Best Buy,Best Buy purchase,-50.45,Shopping,Student,Scotiabank,CAD
2026-12-09,Scholarship Payment,Scholarship Payment income deposit,1438.78,Income,Student,Scotiabank,CAD
2026-12-10,Best Buy,Best Buy debit transaction,-44.55,Shopping,Student,Scotiabank,CAD
2026-12-11,Chipotle,Chipotle purchase,-12.43,Dining,Student,Scotiabank,CAD
2026-12-11,Coursera,Coursera purchase,-118.18,Education,Student,Scotiabank,CAD
2026-12-15,Amazon Prime,Subscriptions payment - Amazon Prime,-11.92,Subscriptions,Student,Scotiabank,CAD
2026-12-15,Pizza Pizza,Pizza Pizza debit transaction,-47.4,Dining,Student,Scotiabank,CAD
2026-12-15,Subway,Scotiabank card transaction at Subway,-52.36,Dining,Student,Scotiabank,CAD
2026-12-19,Metro,Groceries payment - Metro,-37.82,Groceries,Student,Scotiabank,CAD
2026-12-22,Metro,Metro purchase,-25.79,Groceries,Student,Scotiabank,CAD
2026-12-23,Uber Eats,Uber Eats purchase,-30.0,Dining,Student,Scotiabank,CAD
2026-12-24,Coursera,Coursera debit transaction,-25.69,Education,Student,Scotiabank,CAD
2026-12-25,Coursera,Coursera purchase,-238.05,Education,Student,Scotiabank,CAD
2026-12-28,Campus Bookstore,Campus Bookstore debit transaction,-199.71,Education,Student,Scotiabank,CAD
2026-12-28,Chipotle,Chipotle debit transaction,-33.71,Dining,Student,Scotiabank,CAD
2026-12-29,Metro,Metro debit transaction,-61.91,Groceries,Student,Scotiabank,CAD
2026-12-30,Payroll Deposit,Payroll Deposit income deposit,1837.4,Income,Student,Scotiabank,CAD
2026-12-30,Spotify,Spotify purchase,-19.3,Subscriptions,Student,Scotiabank,CAD
2024-01-01,Payroll Deposit,Payroll Deposit income deposit,1147.34,Income,Student,TD,CAD
2024-01-02,Lyft,TD card transaction at Lyft,-55.86,Transportation,Student,TD,CAD
2024-01-04,Pizza Pizza,Pizza Pizza debit transaction,-27.32,Dining,Student,TD,CAD
2024-01-04,Second Cup,TD card transaction at Second Cup,-11.87,Coffee,Student,TD,CAD
2024-01-05,Pizza Pizza,Pizza Pizza purchase,-40.16,Dining,Student,TD,CAD
2024-01-05,Walmart Grocery,Walmart Grocery debit transaction,-69.4,Groceries,Student,TD,CAD
2024-01-07,Metro,TD card transaction at Metro,-88.03,Groceries,Student,TD,CAD
2024-01-07,Metro,Metro purchase,-67.51,Groceries,Student,TD,CAD
2024-01-10,Presto,Transportation payment - Presto,-21.96,Transportation,Student,TD,CAD
2024-01-10,Second Cup,Coffee payment - Second Cup,-15.32,Coffee,Student,TD,CAD
2024-01-11,No Frills,No Frills purchase,-49.12,Groceries,Student,TD,CAD
2024-01-14,Chipotle,Chipotle purchase,-25.8,Dining,Student,TD,CAD
2024-01-15,Metro,TD card transaction at Metro,-33.92,Groceries,Student,TD,CAD
2024-01-15,Spotify,Subscriptions payment - Spotify,-9.43,Subscriptions,Student,TD,CAD
2024-01-18,Payroll Deposit,Direct deposit from Payroll Deposit,882.42,Income,Student,TD,CAD
2024-01-19,Second Cup,Coffee payment - Second Cup,-13.44,Coffee,Student,TD,CAD
2024-01-22,Metro,TD card transaction at Metro,-105.76,Groceries,Student,TD,CAD
2024-01-22,Uber,TD card transaction at Uber,-15.01,Transportation,Student,TD,CAD
2024-01-23,Coursera,TD card transaction at Coursera,-206.26,Education,Student,TD,CAD
2024-01-23,Presto,TD card transaction at Presto,-19.73,Transportation,Student,TD,CAD
2024-01-25,Tim Hortons,TD card transaction at Tim Hortons,-16.87,Coffee,Student,TD,CAD
2024-01-26,Pearson Education,Pearson Education debit transaction,-54.71,Education,Student,TD,CAD
2024-01-28,Coursera,TD card transaction at Coursera,-178.05,Education,Student,TD,CAD
2024-01-31,Pizza Pizza,TD card transaction at Pizza Pizza,-20.15,Dining,Student,TD,CAD
2024-02-01,Metro,TD card transaction at Metro,-38.71,Groceries,Student,TD,CAD
2024-02-01,Payroll Deposit,Payroll Deposit income deposit,946.99,Income,Student,TD,CAD
2024-02-02,Pizza Pizza,Dining payment - Pizza Pizza,-22.56,Dining,Student,TD,CAD
2024-02-03,Netflix,Subscriptions payment - Netflix,-15.68,Subscriptions,Student,TD,CAD
2024-02-03,Second Cup,Second Cup debit transaction,-17.47,Coffee,Student,TD,CAD
2024-02-04,Presto,Presto purchase,-58.42,Transportation,Student,TD,CAD
2024-02-06,Netflix,TD card transaction at Netflix,-11.2,Subscriptions,Student,TD,CAD
2024-02-08,No Frills,No Frills debit transaction,-68.99,Groceries,Student,TD,CAD
2024-02-08,Payroll Deposit,Payroll Deposit income deposit,1055.64,Income,Student,TD,CAD
2024-02-10,Starbucks,Coffee payment - Starbucks,-6.48,Coffee,Student,TD,CAD
2024-02-14,No Frills,TD card transaction at No Frills,-116.51,Groceries,Student,TD,CAD
2024-02-14,Tim Hortons,Tim Hortons debit transaction,-11.23,Coffee,Student,TD,CAD
2024-02-15,Best Buy,TD card transaction at Best Buy,-93.16,Shopping,Student,TD,CAD
2024-02-21,Starbucks,TD card transaction at Starbucks,-14.57,Coffee,Student,TD,CAD
2024-02-22,Walmart Grocery,Walmart Grocery purchase,-112.5,Groceries,Student,TD,CAD
2024-02-23,No Frills,Groceries payment - No Frills,-50.2,Groceries,Student,TD,CAD
2024-02-23,Uber,Uber debit transaction,-6.28,Transportation,Student,TD,CAD
2024-02-24,Second Cup,Second Cup debit transaction,-14.87,Coffee,Student,TD,CAD
2024-02-27,Scholarship Payment,Direct deposit from Scholarship Payment,720.05,Income,Student,TD,CAD
2024-02-28,Lyft,TD card transaction at Lyft,-3.46,Transportation,Student,TD,CAD
2024-03-01,Amazon Prime,TD card transaction at Amazon Prime,-17.58,Subscriptions,Student,TD,CAD
2024-03-01,Scholarship Payment,Scholarship Payment income deposit,1637.39,Income,Student,TD,CAD
2024-03-01,Second Cup,Second Cup purchase,-13.37,Coffee,Student,TD,CAD
2024-03-01,Starbucks,Coffee payment - Starbucks,-7.04,Coffee,Student,TD,CAD
2024-03-03,No Frills,TD card transaction at No Frills,-40.56,Groceries,Student,TD,CAD
2024-03-05,Pizza Pizza,TD card transaction at Pizza Pizza,-13.71,Dining,Student,TD,CAD
2024-03-06,Uniqlo,Uniqlo purchase,-45.01,Shopping,Student,TD,CAD
2024-03-06,Walmart Grocery,Groceries payment - Walmart Grocery,-73.39,Groceries,Student,TD,CAD
2024-03-08,Walmart Grocery,Walmart Grocery debit transaction,-71.1,Groceries,Student,TD,CAD
2024-03-09,Lyft,Lyft purchase,-42.79,Transportation,Student,TD,CAD
2024-03-10,Campus Bookstore,Campus Bookstore purchase,-161.93,Education,Student,TD,CAD
2024-03-12,Scholarship Payment,Scholarship Payment income deposit,1428.98,Income,Student,TD,CAD
2024-03-12,Tim Hortons,TD card transaction at Tim Hortons,-7.06,Coffee,Student,TD,CAD
2024-03-13,Uber Eats,TD card transaction at Uber Eats,-34.31,Dining,Student,TD,CAD
2024-03-16,Uber,Uber purchase,-51.81,Transportation,Student,TD,CAD
2024-03-17,Second Cup,Coffee payment - Second Cup,-17.95,Coffee,Student,TD,CAD
2024-03-21,Chipotle,Chipotle purchase,-43.51,Dining,Student,TD,CAD
2024-03-22,Uber Eats,TD card transaction at Uber Eats,-27.16,Dining,Student,TD,CAD
2024-03-26,Lyft,Transportation payment - Lyft,-42.92,Transportation,Student,TD,CAD
2024-03-26,Netflix,Netflix debit transaction,-14.62,Subscriptions,Student,TD,CAD
2024-03-29,Uber,Uber debit transaction,-29.27,Transportation,Student,TD,CAD
2024-03-31,Presto,Presto purchase,-16.73,Transportation,Student,TD,CAD
2024-04-01,Payroll Deposit,Direct deposit from Payroll Deposit,1487.92,Income,Student,TD,CAD
2024-04-06,Metro,TD card transaction at Metro,-74.92,Groceries,Student,TD,CAD
2024-04-06,Spotify,Subscriptions payment - Spotify,-19.6,Subscriptions,Student,TD,CAD
2024-04-07,Apple Store,TD card transaction at Apple Store,-51.2,Shopping,Student,TD,CAD
2024-04-07,Metro,Groceries payment - Metro,-83.95,Groceries,Student,TD,CAD
2024-04-07,Subway,Subway debit transaction,-47.64,Dining,Student,TD,CAD
2024-04-11,Walmart Grocery,Walmart Grocery purchase,-26.93,Groceries,Student,TD,CAD
2024-04-14,Tim Hortons,Coffee payment - Tim Hortons,-10.32,Coffee,Student,TD,CAD
2024-04-14,Tim Hortons,TD card transaction at Tim Hortons,-4.24,Coffee,Student,TD,CAD
2024-04-14,Uniqlo,TD card transaction at Uniqlo,-93.02,Shopping,Student,TD,CAD
2024-04-15,Spotify,Subscriptions payment - Spotify,-13.53,Subscriptions,Student,TD,CAD
2024-04-17,Campus Bookstore,Education payment - Campus Bookstore,-145.55,Education,Student,TD,CAD
2024-04-17,Netflix,Netflix debit transaction,-15.98,Subscriptions,Student,TD,CAD
2024-04-24,Metro,Metro debit transaction,-20.42,Groceries,Student,TD,CAD
2024-04-25,Pizza Pizza,Pizza Pizza debit transaction,-12.44,Dining,Student,TD,CAD
2024-04-25,Uber Eats,Uber Eats purchase,-41.54,Dining,Student,TD,CAD
2024-04-26,Scholarship Payment,Scholarship Payment income deposit,716.36,Income,Student,TD,CAD
2024-04-26,Uber,TD card transaction at Uber,-52.74,Transportation,Student,TD,CAD
2024-04-27,Metro,TD card transaction at Metro,-66.61,Groceries,Student,TD,CAD
2024-04-30,Payroll Deposit,Payroll Deposit income deposit,1066.96,Income,Student,TD,CAD
2024-05-01,Payroll Deposit,Direct deposit from Payroll Deposit,1583.44,Income,Student,TD,CAD
2024-05-01,Payroll Deposit,Payroll Deposit income deposit,1880.49,Income,Student,TD,CAD
2024-05-01,Subway,Subway purchase,-33.55,Dining,Student,TD,CAD
2024-05-01,Uniqlo,Shopping payment - Uniqlo,-179.59,Shopping,Student,TD,CAD
2024-05-03,Scholarship Payment,Scholarship Payment income deposit,1277.28,Income,Student,TD,CAD
2024-05-05,Pearson Education,Education payment - Pearson Education,-181.33,Education,Student,TD,CAD
2024-05-05,Walmart Grocery,TD card transaction at Walmart Grocery,-87.08,Groceries,Student,TD,CAD
2024-05-08,Lyft,TD card transaction at Lyft,-69.58,Transportation,Student,TD,CAD
2024-05-09,Uber,Uber purchase,-35.67,Transportation,Student,TD,CAD
2024-05-11,Walmart Grocery,Groceries payment - Walmart Grocery,-83.37,Groceries,Student,TD,CAD
2024-05-15,Amazon Prime,Amazon Prime debit transaction,-9.4,Subscriptions,Student,TD,CAD
2024-05-15,Second Cup,Second Cup debit transaction,-5.84,Coffee,Student,TD,CAD
2024-05-16,No Frills,No Frills purchase,-88.15,Groceries,Student,TD,CAD
2024-05-16,Subway,TD card transaction at Subway,-26.47,Dining,Student,TD,CAD
2024-05-17,Netflix,Netflix purchase,-12.47,Subscriptions,Student,TD,CAD
2024-05-18,Metro,Metro debit transaction,-30.57,Groceries,Student,TD,CAD
2024-05-18,Second Cup,Second Cup purchase,-8.27,Coffee,Student,TD,CAD
2024-05-20,Starbucks,TD card transaction at Starbucks,-6.72,Coffee,Student,TD,CAD
2024-05-21,Pizza Pizza,Pizza Pizza purchase,-23.08,Dining,Student,TD,CAD
2024-05-21,Walmart Grocery,TD card transaction at Walmart Grocery,-115.65,Groceries,Student,TD,CAD
2024-05-23,Lyft,TD card transaction at Lyft,-52.64,Transportation,Student,TD,CAD
2024-05-24,Presto,Transportation payment - Presto,-81.03,Transportation,Student,TD,CAD
2024-05-24,Second Cup,TD card transaction at Second Cup,-6.96,Coffee,Student,TD,CAD
2024-05-28,Second Cup,Second Cup debit transaction,-6.25,Coffee,Student,TD,CAD
2024-05-31,Second Cup,Second Cup purchase,-6.95,Coffee,Student,TD,CAD
2024-06-01,Scholarship Payment,Scholarship Payment income deposit,1213.31,Income,Student,TD,CAD
2024-06-06,No Frills,No Frills purchase,-49.95,Groceries,Student,TD,CAD
2024-06-06,Starbucks,Starbucks purchase,-15.79,Coffee,Student,TD,CAD
2024-06-07,Apple Store,Apple Store debit transaction,-60.76,Shopping,Student,TD,CAD
2024-06-08,Uber Eats,Uber Eats purchase,-10.59,Dining,Student,TD,CAD
2024-06-11,Second Cup,Coffee payment - Second Cup,-10.48,Coffee,Student,TD,CAD
2024-06-11,Walmart Grocery,Groceries payment - Walmart Grocery,-46.08,Groceries,Student,TD,CAD
2024-06-12,Spotify,Spotify debit transaction,-12.49,Subscriptions,Student,TD,CAD
2024-06-15,Amazon Prime,Amazon Prime debit transaction,-20.69,Subscriptions,Student,TD,CAD
2024-06-18,H&M,TD card transaction at H&M,-188.97,Shopping,Student,TD,CAD
2024-06-19,Walmart Grocery,TD card transaction at Walmart Grocery,-100.39,Groceries,Student,TD,CAD
2024-06-22,Chipotle,Dining payment - Chipotle,-44.86,Dining,Student,TD,CAD
2024-06-22,Pizza Pizza,Pizza Pizza purchase,-15.06,Dining,Student,TD,CAD
2024-06-24,Uber,Uber purchase,-62.65,Transportation,Student,TD,CAD
2024-06-25,Tim Hortons,TD card transaction at Tim Hortons,-10.82,Coffee,Student,TD,CAD
2024-06-27,Tim Hortons,TD card transaction at Tim Hortons,-5.88,Coffee,Student,TD,CAD
2024-06-28,Presto,Presto purchase,-69.64,Transportation,Student,TD,CAD
2024-06-29,Scholarship Payment,Scholarship Payment income deposit,1170.65,Income,Student,TD,CAD
2024-07-01,Coursera,Coursera debit transaction,-207.32,Education,Student,TD,CAD
2024-07-01,Scholarship Payment,Direct deposit from Scholarship Payment,1107.27,Income,Student,TD,CAD
2024-07-01,Uniqlo,Uniqlo purchase,-216.59,Shopping,Student,TD,CAD
2024-07-07,Second Cup,TD card transaction at Second Cup,-9.43,Coffee,Student,TD,CAD
2024-07-09,Starbucks,TD card transaction at Starbucks,-7.28,Coffee,Student,TD,CAD
2024-07-15,Amazon Prime,TD card transaction at Amazon Prime,-9.45,Subscriptions,Student,TD,CAD
2024-07-15,Campus Bookstore,Campus Bookstore purchase,-110.31,Education,Student,TD,CAD
2024-07-16,Payroll Deposit,Direct deposit from Payroll Deposit,1894.45,Income,Student,TD,CAD
2024-07-19,Metro,Metro debit transaction,-93.06,Groceries,Student,TD,CAD
2024-07-20,Apple Store,TD card transaction at Apple Store,-112.75,Shopping,Student,TD,CAD
2024-07-22,Coursera,Coursera debit transaction,-187.8,Education,Student,TD,CAD
2024-07-22,Payroll Deposit,Payroll Deposit income deposit,1478.73,Income,Student,TD,CAD
2024-07-27,Amazon Prime,TD card transaction at Amazon Prime,-16.52,Subscriptions,Student,TD,CAD
2024-07-31,No Frills,TD card transaction at No Frills,-22.12,Groceries,Student,TD,CAD
2024-08-01,Chipotle,Dining payment - Chipotle,-43.01,Dining,Student,TD,CAD
2024-08-01,Scholarship Payment,Scholarship Payment income deposit,1373.29,Income,Student,TD,CAD
2024-08-03,Starbucks,TD card transaction at Starbucks,-6.96,Coffee,Student,TD,CAD
2024-08-05,Presto,Presto debit transaction,-14.05,Transportation,Student,TD,CAD
2024-08-06,Spotify,Spotify debit transaction,-21.71,Subscriptions,Student,TD,CAD
2024-08-06,Starbucks,TD card transaction at Starbucks,-12.43,Coffee,Student,TD,CAD
2024-08-08,Campus Bookstore,TD card transaction at Campus Bookstore,-236.06,Education,Student,TD,CAD
2024-08-12,Spotify,Subscriptions payment - Spotify,-17.76,Subscriptions,Student,TD,CAD
2024-08-15,Amazon Prime,Amazon Prime debit transaction,-8.78,Subscriptions,Student,TD,CAD
2024-08-16,Uber,Uber debit transaction,-51.44,Transportation,Student,TD,CAD
2024-08-18,Metro,Metro debit transaction,-67.76,Groceries,Student,TD,CAD
2024-08-19,No Frills,No Frills purchase,-70.7,Groceries,Student,TD,CAD
2024-08-20,Uniqlo,Uniqlo purchase,-195.7,Shopping,Student,TD,CAD
2024-08-21,Pearson Education,TD card transaction at Pearson Education,-67.73,Education,Student,TD,CAD
2024-08-23,Lyft,Transportation payment - Lyft,-75.39,Transportation,Student,TD,CAD
2024-08-24,Uber,Uber purchase,-42.48,Transportation,Student,TD,CAD
2024-08-25,Spotify,TD card transaction at Spotify,-18.47,Subscriptions,Student,TD,CAD
2024-08-27,Lyft,Transportation payment - Lyft,-4.84,Transportation,Student,TD,CAD
2024-08-27,No Frills,TD card transaction at No Frills,-67.66,Groceries,Student,TD,CAD
2024-08-28,Uber,TD card transaction at Uber,-47.98,Transportation,Student,TD,CAD
2024-08-29,No Frills,No Frills purchase,-69.19,Groceries,Student,TD,CAD
2024-08-30,No Frills,No Frills debit transaction,-70.67,Groceries,Student,TD,CAD
2024-08-30,Second Cup,Second Cup purchase,-10.55,Coffee,Student,TD,CAD
2024-08-31,H&M,H&M purchase,-63.32,Shopping,Student,TD,CAD
2024-09-01,Scholarship Payment,Scholarship Payment income deposit,863.21,Income,Student,TD,CAD
2024-09-02,Apple Store,Shopping payment - Apple Store,-94.24,Shopping,Student,TD,CAD
2024-09-02,Scholarship Payment,Direct deposit from Scholarship Payment,1693.07,Income,Student,TD,CAD
2024-09-02,Spotify,TD card transaction at Spotify,-13.51,Subscriptions,Student,TD,CAD
2024-09-04,Campus Bookstore,Campus Bookstore purchase,-180.91,Education,Student,TD,CAD
2024-09-04,Second Cup,Second Cup debit transaction,-10.66,Coffee,Student,TD,CAD
2024-09-05,Metro,Groceries payment - Metro,-48.16,Groceries,Student,TD,CAD
2024-09-05,Tim Hortons,Tim Hortons purchase,-4.23,Coffee,Student,TD,CAD
2024-09-06,Walmart Grocery,Groceries payment - Walmart Grocery,-82.37,Groceries,Student,TD,CAD
2024-09-11,Walmart Grocery,Groceries payment - Walmart Grocery,-78.85,Groceries,Student,TD,CAD
2024-09-12,Starbucks,Starbucks debit transaction,-9.76,Coffee,Student,TD,CAD
2024-09-13,Metro,TD card transaction at Metro,-85.07,Groceries,Student,TD,CAD
2024-09-15,Netflix,Subscriptions payment - Netflix,-11.21,Subscriptions,Student,TD,CAD
2024-09-16,Netflix,Netflix debit transaction,-10.69,Subscriptions,Student,TD,CAD
2024-09-16,Uber Eats,Uber Eats debit transaction,-50.59,Dining,Student,TD,CAD
2024-09-20,Second Cup,Second Cup purchase,-16.29,Coffee,Student,TD,CAD
2024-09-21,Lyft,Transportation payment - Lyft,-45.81,Transportation,Student,TD,CAD
2024-09-22,Campus Bookstore,Campus Bookstore purchase,-34.41,Education,Student,TD,CAD
2024-09-22,Netflix,Subscriptions payment - Netflix,-18.72,Subscriptions,Student,TD,CAD
2024-09-22,Walmart Grocery,TD card transaction at Walmart Grocery,-35.11,Groceries,Student,TD,CAD
2024-09-23,H&M,Shopping payment - H&M,-57.96,Shopping,Student,TD,CAD
2024-09-23,No Frills,No Frills debit transaction,-33.63,Groceries,Student,TD,CAD
2024-09-24,Scholarship Payment,Scholarship Payment income deposit,1677.53,Income,Student,TD,CAD
2024-09-25,Scholarship Payment,Direct deposit from Scholarship Payment,779.91,Income,Student,TD,CAD
2024-09-28,Second Cup,Coffee payment - Second Cup,-15.57,Coffee,Student,TD,CAD
2024-09-30,Tim Hortons,TD card transaction at Tim Hortons,-9.04,Coffee,Student,TD,CAD
2024-10-01,Scholarship Payment,Scholarship Payment income deposit,1386.31,Income,Student,TD,CAD
2024-10-04,No Frills,Groceries payment - No Frills,-98.49,Groceries,Student,TD,CAD
2024-10-05,No Frills,TD card transaction at No Frills,-66.67,Groceries,Student,TD,CAD
2024-10-08,Chipotle,Chipotle debit transaction,-21.53,Dining,Student,TD,CAD
2024-10-08,Scholarship Payment,Scholarship Payment income deposit,1551.25,Income,Student,TD,CAD
2024-10-09,Uniqlo,TD card transaction at Uniqlo,-135.53,Shopping,Student,TD,CAD
2024-10-12,Uber,Uber purchase,-15.69,Transportation,Student,TD,CAD
2024-10-13,Uber Eats,Uber Eats debit transaction,-43.04,Dining,Student,TD,CAD
2024-10-14,Lyft,TD card transaction at Lyft,-53.17,Transportation,Student,TD,CAD
2024-10-17,Uber Eats,Uber Eats purchase,-26.88,Dining,Student,TD,CAD
2024-10-18,Uniqlo,Shopping payment - Uniqlo,-55.74,Shopping,Student,TD,CAD
2024-10-19,Lyft,TD card transaction at Lyft,-24.43,Transportation,Student,TD,CAD
2024-10-19,Spotify,Spotify purchase,-11.11,Subscriptions,Student,TD,CAD
2024-10-20,Tim Hortons,Coffee payment - Tim Hortons,-7.61,Coffee,Student,TD,CAD
2024-10-21,Campus Bookstore,Education payment - Campus Bookstore,-166.45,Education,Student,TD,CAD
2024-10-21,Second Cup,Second Cup debit transaction,-17.71,Coffee,Student,TD,CAD
2024-10-24,Pizza Pizza,Pizza Pizza debit transaction,-41.28,Dining,Student,TD,CAD
2024-10-24,Second Cup,Second Cup debit transaction,-7.39,Coffee,Student,TD,CAD
2024-10-26,Payroll Deposit,Payroll Deposit income deposit,1510.51,Income,Student,TD,CAD
2024-10-28,Uber,TD card transaction at Uber,-43.25,Transportation,Student,TD,CAD
2024-10-28,Uber,TD card transaction at Uber,-18.35,Transportation,Student,TD,CAD
2024-10-29,Scholarship Payment,Direct deposit from Scholarship Payment,969.32,Income,Student,TD,CAD
2024-11-01,Scholarship Payment,Direct deposit from Scholarship Payment,1718.75,Income,Student,TD,CAD
2024-11-01,Walmart Grocery,Walmart Grocery purchase,-101.97,Groceries,Student,TD,CAD
2024-11-02,Second Cup,Second Cup debit transaction,-12.96,Coffee,Student,TD,CAD
2024-11-03,Presto,TD card transaction at Presto,-66.93,Transportation,Student,TD,CAD
2024-11-03,Starbucks,TD card transaction at Starbucks,-7.1,Coffee,Student,TD,CAD
2024-11-06,Walmart Grocery,Walmart Grocery purchase,-39.87,Groceries,Student,TD,CAD
2024-11-07,Chipotle,Chipotle purchase,-45.28,Dining,Student,TD,CAD
2024-11-07,Coursera,Education payment - Coursera,-108.66,Education,Student,TD,CAD
2024-11-07,Payroll Deposit,Payroll Deposit income deposit,1376.26,Income,Student,TD,CAD
2024-11-15,Spotify,Subscriptions payment - Spotify,-16.21,Subscriptions,Student,TD,CAD
2024-11-20,Starbucks,Starbucks purchase,-14.14,Coffee,Student,TD,CAD
2024-11-20,Subway,Subway debit transaction,-40.33,Dining,Student,TD,CAD
2024-11-20,Tim Hortons,TD card transaction at Tim Hortons,-13.96,Coffee,Student,TD,CAD
2024-11-21,Amazon Prime,TD card transaction at Amazon Prime,-20.72,Subscriptions,Student,TD,CAD
2024-11-23,Walmart Grocery,Walmart Grocery purchase,-34.4,Groceries,Student,TD,CAD
2024-11-24,Chipotle,TD card transaction at Chipotle,-28.58,Dining,Student,TD,CAD
2024-11-26,Metro,TD card transaction at Metro,-61.03,Groceries,Student,TD,CAD
2024-11-26,No Frills,TD card transaction at No Frills,-99.69,Groceries,Student,TD,CAD
2024-11-30,Metro,Groceries payment - Metro,-49.56,Groceries,Student,TD,CAD
2024-12-01,Payroll Deposit,Direct deposit from Payroll Deposit,1336.99,Income,Student,TD,CAD
2024-12-02,Best Buy,Best Buy debit transaction,-112.17,Shopping,Student,TD,CAD
2024-12-02,Campus Bookstore,Campus Bookstore debit transaction,-229.02,Education,Student,TD,CAD
2024-12-03,Chipotle,Dining payment - Chipotle,-38.51,Dining,Student,TD,CAD
2024-12-04,Amazon Prime,TD card transaction at Amazon Prime,-14.79,Subscriptions,Student,TD,CAD
2024-12-06,No Frills,Groceries payment - No Frills,-69.64,Groceries,Student,TD,CAD
